1 - min(mdcv$evaluation_log$val_merror),booster,max_depth,eta,subsample,colsample_bytree,min_child_weight
0.8240000000000001,xgbtree,8,0.16758696955628694,0.8549357693875208,0.8802722695283591,0
0.8240000000000001,xgbtree,8,0.08940414995653553,0.8812821742380038,0.7367699922062456,10
0.8240000000000001,xgbtree,9,0.13583963519660755,0.7415423954837024,0.8154179269447923,10
0.8240000000000001,xgbtree,4,0.28234254331560804,0.7861811014823615,0.6491896041668951,8
0.8240000000000001,xgbtree,7,0.20860131624154746,0.9744179193861783,0.9106245573610068,3
0.8240000000000001,xgbtree,6,0.13614159744698554,0.9002318710554391,0.8071586051955819,5
0.8240000000000001,xgbtree,4,0.2550393137312494,0.8673986014677211,0.7446567456237971,8
0.8240000000000001,xgbtree,3,0.22951761821750552,0.7220399324782192,0.9737850700505077,5
0.8240000000000001,xgbtree,7,0.17703333768062293,0.7228386084083467,0.9983935358002782,8
0.8240000000000001,xgbtree,5,0.08566938119707627,0.9531449543079361,0.9471155622974038,6
0.8240000000000001,xgbtree,9,0.18882206552429123,0.9735568167176097,0.861330292839557,3
0.8200000000000001,xgbtree,9,0.17990105837816373,0.7748699812451377,0.9053111390210689,5
0.8200000000000001,xgbtree,9,0.20227846784517167,0.8889751286944374,0.9432055873796343,8
0.8200000000000001,xgbtree,3,0.034994718423113226,0.7276223851135,0.7305180536583066,4
0.8200000000000001,xgbtree,10,0.08766818654257803,0.835536535247229,0.8513776339590549,10
0.8200000000000001,xgbtree,3,0.25290586025919765,0.8229992159875109,0.6144292259588837,2
0.8200000000000001,xgbtree,7,0.2094919778429903,0.705966099887155,0.7977852611802518,10
0.8200000000000001,xgbtree,10,0.24875547289382666,0.9588535513030365,0.9763222781941294,3
0.8200000000000001,xgbtree,10,0.17797508160118014,0.97682493054308,0.900829866155982,5
0.8200000000000001,xgbtree,5,0.014485021892469377,0.9768436004640535,0.9567644912749529,4
0.8200000000000001,xgbtree,7,0.28719661715673284,0.9334270376246423,0.7781666716560721,6
0.8200000000000001,xgbtree,5,0.21674828588729725,0.9512536732014268,0.7991931634955108,7
0.8200000000000001,xgbtree,3,0.13234797667246312,0.9197280145250261,0.7925730762071908,7
0.8200000000000001,xgbtree,4,0.06700272958958521,0.9569975696038455,0.8643582849763334,6
0.8200000000000001,xgbtree,10,0.27370227917097506,0.9657828860916198,0.9581123090349137,8
0.8200000000000001,xgbtree,5,0.07576344991568475,0.7770081879105418,0.8121571455150842,5
0.8200000000000001,xgbtree,5,0.21701279261382297,0.8759329227730632,0.7984466150403022,9
0.8200000000000001,xgbtree,5,0.2019499625940807,0.9390822018729523,0.8266554019413889,9
0.8200000000000001,xgbtree,5,0.014096525076311081,0.8071351354941725,0.6655003729276359,10
0.8200000000000001,xgbtree,9,0.2049235411873087,0.9689363699872047,0.7566164427436888,10
0.8200000000000001,xgbtree,9,0.1527472415775992,0.9153029774082825,0.9848867649212479,1
0.8200000000000001,xgbtree,4,0.12904833175009117,0.8008540923707187,0.8349570736289025,10
0.8200000000000001,xgbtree,7,0.1538753879792057,0.88959377908613535,0.8267500870861113,10
0.8200000000000001,xgbtree,9,0.1604694758122787,0.727380864135921,0.8074904955923558,9
0.8200000000000001,xgbtree,8,0.21103571597719564,0.7292512226151302,0.9936240276321768,4
0.8200000000000001,xgbtree,5,0.2877116150292568,0.712120070355013,0.6117467002943158,3
0.8200000000000001,xgbtree,7,0.1232194958697073,0.9429395470768214,0.6478961337357759,10
0.8200000000000001,xgbtree,9,0.06357680528191849,0.9822523051174358,0.801512614171952,7
0.8200000000000001,xgbtree,3,0.02183887911727652,0.9698192260693759,0.8004126492887735,9
0.8200000000000001,xgbtree,6,0.0846042343485169,0.8424244442954659,0.8727975215762853,8
0.8200000000000001,xgbtree,7,0.14709591223392635,0.7787109336815774,0.7969797107391059,8
0.8200000000000001,xgbtree,7,0.05219593181740492,0.9307480601128191,0.9082919145934284,9
0.8200000000000001,xgbtree,9,0.06882651931140571,0.8849277844652533,0.6833390795625747,9
0.8200000000000001,xgbtree,8,0.1259298335504718,0.9422212298493833,0.8669046142138541,7
0.8200000000000001,xgbtree,8,0.2479047097894363,0.745533616375178,0.6353305335156619,7
0.8200000000000001,xgbtree,10,0.20091559453401714,0.7642875504214316,0.8248796615749597,10
0.8200000000000001,xgbtree,8,0.11917046356713398,0.9237572169629857,0.8708555940538645,6
0.8200000000000001,xgbtree,10,0.09959381750784813,0.9004453880246729,0.9252689312212169,4
0.8200000000000001,xgbtree,7,0.032253464886453004,0.733319286070764,0.7493016863241792,8
0.8200000000000001,xgbtree,7,0.18904905697098,0.8479792861035094,0.9055150681175291,7
0.8200000000000001,xgbtree,4,0.02982560502132401,0.9938192642992363,0.9913027173839509,4
0.8200000000000001,xgbtree,7,0.07950473234755917,0.8200195198878646,0.7604766264557838,0
0.8200000000000001,xgbtree,6,0.013020728023257107,0.7888894551899284,0.8188862605951727,9
0.8200000000000001,xgbtree,4,0.16612230992643162,0.7848282750230282,0.8667042009532451,9
0.8200000000000001,xgbtree,7,0.21830022004432975,0.9883913527242839,0.8492632874287664,10
0.8200000000000001,xgbtree,9,0.054077836428768934,0.8957256434718147,0.8754893974401057,6
0.8200000000000001,xgbtree,7,0.014158667991869153,0.8436102638486773,0.8291500677354634,5
0.8200000000000001,xgbtree,5,0.2264257603837177,0.9133936119964347,0.6547021958976984,9
0.8200000000000001,xgbtree,8,0.1612409180123359,0.8191138978581876,0.9151263428851962,10
0.8200000000000001,xgbtree,3,0.054237464785110205,0.9607371531892568,0.8819346037693321,6
0.8200000000000001,xgbtree,8,0.17668292176676914,0.9150158138247206,0.9831283344887197,6
0.8200000000000001,xgbtree,4,0.2686297818785533,0.9023879672167823,0.6326702272519469,8
0.8200000000000001,xgbtree,5,0.2959084210987203,0.9012770220870152,0.9420040748082101,8
0.8200000000000001,xgbtree,9,0.10868150408146902,0.8041990215191617,0.6642373247072101,5
0.8200000000000001,xgbtree,10,0.14583128377096727,0.9944464493542909,0.8024553818628192,5
0.8200000000000001,xgbtree,6,0.13345794624881818,0.7546992300776765,0.8771936805918812,7
0.8200000000000001,xgbtree,9,0.05069970981916413,0.77873127788770935,0.8483763172291219,9
0.8200000000000001,xgbtree,7,0.09602902508573606,0.9139007026795298,0.802962133474648,10
0.8200000000000001,xgbtree,7,0.23908478681230916,0.8482075044419617,0.955759765021503,10
0.8200000000000001,xgbtree,5,0.17760606287280098,0.9911522314185277,0.9344248083420098,6
0.8200000000000001,xgbtree,8,0.042308807668741795,0.884627099824138,0.8247278416529298,7
0.8200000000000001,xgbtree,5,0.1616557432478294,0.7605529209598898,0.9086508057080209,10
0.8200000000000001,xgbtree,7,0.1307027706480585,0.9210768161341548,0.7063450793735683,10
0.8200000000000001,xgbtree,6,0.06078966164728626,0.9490084123797715,0.8674479144625366,1
0.8200000000000001,xgbtree,9,0.20645861328579485,0.7509807592490687,0.7884269505739212,9
0.8200000000000001,xgbtree,10,0.2810669897031039,0.8409198474837467,0.818647404294461,6
0.8200000000000001,xgbtree,4,0.2995815411955118,0.9299002388492227,0.9045734053477645,7
0.8200000000000001,xgbtree,6,0.2986320963827893,0.7060964865377173,0.9937412270344794,4
0.8200000000000001,xgbtree,9,0.18330680474406108,0.9035328359343111,0.8252031089738011,5
0.8200000000000001,xgbtree,9,0.1944824576564133,0.8074259087443352,0.9856021477840841,8
0.8200000000000001,xgbtree,4,0.14598049817839637,0.9560013798531144,0.8522551124915481,4
0.8200000000000001,xgbtree,5,0.2578199317422695,0.7791714517166838,0.8031629415228962,10
0.8200000000000001,xgbtree,7,0.2514440643927082,0.7993064002832397,0.6901795651763678,2
0.8200000000000001,xgbtree,3,0.08003473626449703,0.8790216920897365,0.9385774224065244,4
0.8200000000000001,xgbtree,9,0.21160233350005,0.7572543042013421,0.816255817655474,0
0.8200000000000001,xgbtree,8,0.28269324720604344,0.9123278739629314,0.8444577283225954,1
0.8200000000000001,xgbtree,10,0.2926800681045279,0.7228792849462479,0.9316412192769349,4
0.8200000000000001,xgbtree,5,0.025337496073916554,0.7012276892550289,0.9260525978170335,7
0.8200000000000001,xgbtree,8,0.13444297254318371,0.9993821655865759,0.954617616161704,8
0.8200000000000001,xgbtree,9,0.2852703768457286,0.7235920565668493,0.8178382113575935,5
0.8200000000000001,xgbtree,9,0.024124409072101116,0.9696722006425261,0.8870143109932542,10
0.8200000000000001,xgbtree,5,0.21116500227013602,0.7753569706575945,0.6698947548866272,7
0.8200000000000001,xgbtree,7,0.21448623490286992,0.9746963519603014,0.9546529565937817,4
0.8200000000000001,xgbtree,6,0.057396922572515906,0.7519929128233342,0.7717209164053201,4
0.8200000000000001,xgbtree,8,0.1441950002941303,0.823969664843753,0.8291033911518753,8
0.8200000000000001,xgbtree,9,0.1188661877135746,0.9119807372335345,0.850630593392998,5
0.8200000000000001,xgbtree,4,0.10622808249667286,0.9967345487559214,0.945853841304779,9
0.8200000000000001,xgbtree,7,0.023590482596773654,0.7846759029198438,0.7689235069788992,6
0.8200000000000001,xgbtree,4,0.29164198875892905,0.8154330753954127,0.6032647837884724,1
0.8200000000000001,xgbtree,7,0.14172905831132085,0.8387943625217303,0.6351482092402875,10
0.8200000000000001,xgbtree,9,0.19576342144748196,0.8968822597758844,0.6269697333686054,7
0.8200000000000001,xgbtree,8,0.07608999658841639,0.7740557651268318,0.8834236449562013,8
0.8200000000000001,xgbtree,7,0.2663506506755948,0.7877800021087751,0.6041192593984306,0
0.8200000000000001,xgbtree,6,0.19589894984383135,0.931011124397628,0.9709313628263772,3
0.8200000000000001,xgbtree,8,0.045086065030191094,0.8056065180338918,0.8226597450673581,6
0.8200000000000001,xgbtree,4,0.04693834728328511,0.8666493405587972,0.7712433025240898,0
0.8200000000000001,xgbtree,7,0.10073920833878218,0.9815195949049667,0.821851980034262,6
0.8200000000000001,xgbtree,7,0.02350151153979823,0.8544926027301698,0.6838819922879338,9
0.8200000000000001,xgbtree,10,0.240762172548566,0.9177009185776115,0.8676561256870627,8
0.8200000000000001,xgbtree,4,0.04030505101662129,0.7852410887135193,0.7002813920378685,10
0.8200000000000001,xgbtree,6,0.035514256737660614,0.8448388007935137,0.9660145732574165,8
0.8200000000000001,xgbtree,5,0.29490953729022296,0.8219973495230078,0.7892026243731379,9
0.8200000000000001,xgbtree,7,0.03742105474695563,0.9191762423608452,0.6148332656361163,0
0.8200000000000001,xgbtree,6,0.08518519931705668,0.9580925657879561,0.8741024245508016,7
0.8200000000000001,xgbtree,5,0.2676161602861248,0.9431055554188787,0.8487564898096025,9
0.8200000000000001,xgbtree,10,0.14267690308159217,0.9504290324402973,0.9093400602228939,8
0.8200000000000001,xgbtree,9,0.023311486225575207,0.992024900065735,0.6107831516303122,4
0.8200000000000001,xgbtree,6,0.09056689898949115,0.8994040295947343,0.9428417516872287,5
0.8200000000000001,xgbtree,10,0.16090828932821752,0.7009462589630857,0.8409403904341162,1
0.8200000000000001,xgbtree,7,0.024007152232807128,0.7536638887366279,0.7911403818055988,5
0.8200000000000001,xgbtree,7,0.28724587661447004,0.9755364628508687,0.7952286675572395,5
0.8200000000000001,xgbtree,6,0.09194774480769409,0.8396837381180375,0.6584567019715905,9
0.8200000000000001,xgbtree,7,0.13726710168877618,0.8447860261658207,0.736213069036603,0
0.8200000000000001,xgbtree,4,0.0670715655805543,0.953637102083303,0.9621545532718301,7
0.8200000000000001,xgbtree,5,0.05159604985965416,0.7976809304906055,0.8547427578829229,6
0.8200000000000001,xgbtree,9,0.14988526636734606,0.8696902377530933,0.7949541772715747,8
0.8200000000000001,xgbtree,10,0.2012196847051382,0.8522909101331606,0.8459213639609515,6
0.8200000000000001,xgbtree,3,0.17745206521824003,0.8774713998660445,0.7828651637770235,10
0.8200000000000001,xgbtree,9,0.1843427482014522,0.7798860104288905,0.8003917940892279,6
0.8200000000000001,xgbtree,7,0.22179476171033458,0.724400743143633,0.9012761738151311,8
0.8200000000000001,xgbtree,4,0.05996487841941416,0.9546887175180018,0.6390675011090934,3
0.8200000000000001,xgbtree,10,0.27270044409204275,0.7174821320921182,0.627527856361121,4
0.8200000000000001,xgbtree,4,0.10260041948640718,0.9011695412918925,0.6096974774263799,10
0.8200000000000001,xgbtree,9,0.2788875823258422,0.9781587997218594,0.7617053867317736,7
0.8200000000000001,xgbtree,5,0.19134835747303441,0.8463115339400247,0.8062374229542911,6
0.8200000000000001,xgbtree,10,0.20988830681191756,0.9876510149799287,0.7751178789883852,0
0.8200000000000001,xgbtree,7,0.28542738329851997,0.8897533246316016,0.8090870480053127,8
0.8200000000000001,xgbtree,5,0.16264585710596294,0.7432722050929441,0.8300705440342426,10
0.8200000000000001,xgbtree,6,0.05002577122300863,0.7201465945923701,0.958168872911483,9
0.8200000000000001,xgbtree,4,0.2670556955365464,0.7965062817791476,0.8193110396154225,9
0.8200000000000001,xgbtree,5,0.2868432998028584,0.8880222321022302,0.7224900539033114,4
0.8200000000000001,xgbtree,7,0.021225807156879453,0.7474142201943322,0.9226510498672724,8
0.8200000000000001,xgbtree,8,0.137120743279811,0.955240268469788,0.9005732432007789,4
0.8200000000000001,xgbtree,9,0.15933946360601112,0.830883825593628,0.9824382577091455,8
0.8200000000000001,xgbtree,7,0.22938959355233238,0.7589069684501737,0.8816619482822716,4
0.8200000000000001,xgbtree,10,0.10097687882138415,0.8310506654903292,0.9808413808234036,4
0.8200000000000001,xgbtree,9,0.291189295919612,0.7701288788346573,0.9796143987216055,3
0.8200000000000001,xgbtree,7,0.15419142151484266,0.8312040784861892,0.6112773280590772,8
0.8200000000000001,xgbtree,9,0.1830922111449763,0.811530746682547,0.9864396636374295,2
0.8200000000000001,xgbtree,8,0.10674961213720961,0.791027443157509,0.7240885670296848,10
0.8200000000000001,xgbtree,7,0.22642035580938683,0.7578805115772411,0.806361152138561,0
0.8200000000000001,xgbtree,5,0.02488921322626993,0.7371153578162193,0.7354313200339675,10
0.8200000000000001,xgbtree,6,0.2753661084687337,0.8850553632481024,0.9215567749924958,0
0.8200000000000001,xgbtree,7,0.1417366116703488,0.9992387738544494,0.6872246447950602,9
0.8200000000000001,xgbtree,3,0.19900526700541377,0.884281064895913,0.9381646943278611,5
0.8200000000000001,xgbtree,9,0.2669054105179384,0.8108137830626219,0.7761801252141595,3
0.8200000000000001,xgbtree,9,0.13951055553043262,0.9911079034442082,0.9070043397136033,3
0.8200000000000001,xgbtree,4,0.03745173995150253,0.9724117673700675,0.7569601402617991,7
0.8200000000000001,xgbtree,10,0.05964354820782319,0.8097128629684448,0.7564768826588988,9
0.8200000000000001,xgbtree,8,0.2302462811418809,0.8748776344582438,0.6515978437848389,6
0.8200000000000001,xgbtree,8,0.23679646047996356,0.919346992415376,0.8802777126431465,6
0.8200000000000001,xgbtree,7,0.21066649117507041,0.952256937767379,0.9535196780227124,7
0.8200000000000001,xgbtree,9,0.2706555063836276,0.7841679011238738,0.9560613212175667,8
0.8200000000000001,xgbtree,3,0.10927001444157212,0.9042360007064417,0.9627608784474433,9
0.8200000000000001,xgbtree,10,0.08590968357631935,0.953184403036721,0.8890286153182387,8
0.8200000000000001,xgbtree,5,0.014999977902043611,0.9180842048488558,0.8818223119713366,0
0.8200000000000001,xgbtree,5,0.0373769828514196,0.8669217960676179,0.8164122515358031,9
0.8200000000000001,xgbtree,6,0.051065170669462534,0.9599563182797283,0.9861067418009043,9
0.8200000000000001,xgbtree,10,0.023685564226470886,0.7413988530868664,0.8246914997696877,5
0.8200000000000001,xgbtree,9,0.26115112053230405,0.7208779412787407,0.6610390964895486,0
0.8200000000000001,xgbtree,9,0.1800723870238289,0.8807575696380809,0.7777264560572803,3
0.8200000000000001,xgbtree,4,0.028483327471185475,0.8543125955620781,0.7657519614323973,7
0.8200000000000001,xgbtree,6,0.07342663433635606,0.9758660753257573,0.825706711690873,4
0.8200000000000001,xgbtree,7,0.17800300405360758,0.8168339235940948,0.9337130541913211,10
0.8200000000000001,xgbtree,4,0.2804722801828757,0.7936692147981375,0.9487692771479488,7
0.8200000000000001,xgbtree,10,0.05009973137406632,0.8036559066036716,0.8688932578079402,9
0.8200000000000001,xgbtree,5,0.28957763413665816,0.9598793874261901,0.8604052994400262,9
0.8200000000000001,xgbtree,3,0.09153121520997955,0.862857822352089,0.8752968742512166,9
0.8200000000000001,xgbtree,9,0.11353658243082462,0.851543012051843,0.6021750530228018,5
0.8200000000000001,xgbtree,9,0.2651774858706631,0.8301454622065648,0.8124133164994418,0
0.8200000000000001,xgbtree,7,0.2589842673810199,0.7340996200218797,0.9804989106953144,0
0.8200000000000001,xgbtree,6,0.22317059133434666,0.9978446110617369,0.8903255985118448,3
0.8200000000000001,xgbtree,5,0.2721452374639921,0.9790073599200696,0.7931922347284853,5
0.8200000000000001,xgbtree,5,0.16902547281002625,0.9087714635301382,0.6872343957424164,8
0.8200000000000001,xgbtree,10,0.1659784125862643,0.8023773222230375,0.8907546474598348,10
0.8200000000000001,xgbtree,4,0.10959008410573004,0.8989100088831037,0.9627241334877908,4
0.8200000000000001,xgbtree,9,0.1097852951590903,0.98113228965085,0.8201780062168836,1
0.8200000000000001,xgbtree,10,0.0967291540885344,0.9773674048017711,0.7520226509310305,6
0.8200000000000001,xgbtree,8,0.17334915293613448,0.9742095123045147,0.8505430355668068,10
0.8200000000000001,xgbtree,7,0.17334809873253107,0.7455661132233217,0.7153607512824237,8
0.8200000000000001,xgbtree,3,0.2220636156341061,0.766407626401633,0.8260815219953657,10
0.8200000000000001,xgbtree,8,0.23483473179861902,0.985107626975514,0.8414995135739446,1
0.8200000000000001,xgbtree,7,0.2265803455375135,0.849367640656419,0.7183390526100993,10
0.8200000000000001,xgbtree,10,0.08004902982851489,0.7797880731290205,0.7743481384590268,9
0.8200000000000001,xgbtree,6,0.08562468331540002,0.930624415865168,0.688523147534579,3
0.8200000000000001,xgbtree,9,0.07331641607685013,0.7919061383232474,0.9569505599327386,8
0.8200000000000001,xgbtree,4,0.012032885635271669,0.8605050289072096,0.9173601332120598,0
0.8200000000000001,xgbtree,10,0.01264860522467643,0.902822618628852,0.7337823993526399,4
0.8200000000000001,xgbtree,10,0.13123351425630972,0.9841639684280381,0.7272910978645086,0
0.8200000000000001,xgbtree,10,0.04069052931154147,0.9083623104961589,0.9703030165284872,0
0.8200000000000001,xgbtree,10,0.2933631601021625,0.7760992699768394,0.663208120688796,9
0.8200000000000001,xgbtree,5,0.22100457787280903,0.849591476796195,0.9617368070408702,9
0.8200000000000001,xgbtree,4,0.20146785758901387,0.8907389018451795,0.7563682184554636,9
0.8200000000000001,xgbtree,4,0.02388442687690258,0.7109511899296194,0.8017826605588197,9
0.8200000000000001,xgbtree,9,0.08223983952542765,0.9591920064762234,0.9501458241604268,4
0.8200000000000001,xgbtree,4,0.12839180800598113,0.8970603534253314,0.7661152889952063,2
0.8200000000000001,xgbtree,4,0.13178986340528354,0.9707347525749356,0.9348023183643818,8
0.8200000000000001,xgbtree,9,0.11560513935051857,0.9878575985087081,0.9591272892430425,2
0.8200000000000001,xgbtree,3,0.03750330720562488,0.7586830236949026,0.9365055390633643,0
0.8200000000000001,xgbtree,3,0.2681191465980373,0.8285608944948762,0.6785482047125697,9
0.8200000000000001,xgbtree,4,0.2061306095123291,0.9483544203918427,0.9703329220414162,2
0.8200000000000001,xgbtree,7,0.2794837276777252,0.9750321859726683,0.9019259221851825,6
0.8200000000000001,xgbtree,5,0.18736275564180688,0.902411282598041,0.7385543787851929,8
0.8200000000000001,xgbtree,10,0.187054992064368,0.7352348425658419,0.6659288613125681,1
0.8200000000000001,xgbtree,9,0.02329355207039043,0.8652679373975842,0.8093157826922834,10
0.8200000000000001,xgbtree,4,0.29246101326541973,0.9732110103359446,0.8896409849636256,8
0.8200000000000001,xgbtree,9,0.2227694292203523,0.849297177628614,0.6249814854003489,6
0.8200000000000001,xgbtree,8,0.22150652881944552,0.9192730508977547,0.8592895612120628,0
0.8200000000000001,xgbtree,9,0.06275875159073621,0.810825631651096,0.9210859506390989,10
0.8200000000000001,xgbtree,9,0.047942360383458435,0.7760460346937179,0.8560503279790281,9
0.8200000000000001,xgbtree,8,0.24026232224423438,0.8723760120104999,0.9327049843966961,8
0.8200000000000001,xgbtree,6,0.13965807111235334,0.792039794824086,0.8579229188151658,8
0.8200000000000001,xgbtree,4,0.24255178002407773,0.7892013137461618,0.6228780624456703,8
0.8200000000000001,xgbtree,4,0.012576112707611173,0.8133530541555956,0.9033815519884228,10
0.8200000000000001,xgbtree,8,0.20261935689952223,0.8600765156326815,0.6126073365099728,7
0.8200000000000001,xgbtree,7,0.12582589777186512,0.9283117774641141,0.9470419758930803,9
0.8200000000000001,xgbtree,4,0.21928049293579532,0.8073346300283446,0.814062828104943,1
0.8200000000000001,xgbtree,9,0.08000303662614897,0.7770407432224601,0.9195170043967664,10
0.8200000000000001,xgbtree,7,0.12009357962291686,0.9361675672931596,0.8121343336068094,4
0.8200000000000001,xgbtree,8,0.2962515209894627,0.8040009336778894,0.924600753095001,9
0.8200000000000001,xgbtree,5,0.22320705943275243,0.7640422304160892,0.8522432912141085,9
0.8200000000000001,xgbtree,8,0.1981363043212332,0.9975751040270552,0.9516862946562469,9
0.8200000000000001,xgbtree,10,0.199056137308944,0.7357292298460378,0.8336930954828858,4
0.8200000000000001,xgbtree,4,0.10062661584233865,0.8388050423935056,0.7642816354520618,4
0.8200000000000001,xgbtree,5,0.2595274375332519,0.8755577364936471,0.8186706990934909,3
0.8200000000000001,xgbtree,6,0.1486026090849191,0.9645728978095576,0.8401023125275969,9
0.8200000000000001,xgbtree,6,0.13542819363530725,0.8419400412589311,0.7543908309191465,0
0.8200000000000001,xgbtree,4,0.035355066996999085,0.7975810468429699,0.8515003549866378,7
0.8200000000000001,xgbtree,8,0.03545978858368471,0.9429176479578019,0.705604639928788,8
0.8200000000000001,xgbtree,6,0.04680281733395532,0.8511567014502361,0.730741192214191,0
0.8200000000000001,xgbtree,8,0.06980840183328836,0.968703600554727,0.7587404423393309,5
0.8200000000000001,xgbtree,7,0.03617116501322016,0.8399726012023165,0.6701545935124159,4
0.8200000000000001,xgbtree,4,0.05137985459761694,0.9942231796914711,0.823160954657942,8
0.8200000000000001,xgbtree,8,0.1617321883700788,0.8272818768396973,0.75796466358006,10
0.8200000000000001,xgbtree,8,0.1802074686344713,0.9640052110655233,0.7865069882944227,8
0.8200000000000001,xgbtree,4,0.12600567186251282,0.9137486115796492,0.800386268272996,1
0.8200000000000001,xgbtree,8,0.045674332585185766,0.7173539753770455,0.8987746955826879,8
0.8200000000000001,xgbtree,3,0.04544977769721299,0.7288146432954817,0.9395934750325978,1
0.8200000000000001,xgbtree,4,0.24722630441654472,0.9295216851402074,0.9889462417922914,7
0.8200000000000001,xgbtree,7,0.2193959277914837,0.8498002821579576,0.781648715864867,8
0.8200000000000001,xgbtree,7,0.09768064026022329,0.7593005748698487,0.91851238720119,10
0.8200000000000001,xgbtree,8,0.23911844651447609,0.7137190233683213,0.8697885707020759,6
0.8200000000000001,xgbtree,7,0.2104874403006397,0.8090264812810346,0.8759485151618719,6
0.8200000000000001,xgbtree,4,0.08749842465156689,0.9259617116302252,0.6040465245954693,10
0.8200000000000001,xgbtree,8,0.010356364909093828,0.7785782921593636,0.606855040974915,9
0.8200000000000001,xgbtree,6,0.06571510621346532,0.9420605880906805,0.7817417033948004,6
0.8200000000000001,xgbtree,6,0.01264751773327589,0.9878911493811756,0.7462207993492485,6
0.8200000000000001,xgbtree,7,0.10995168951340019,0.7106163277989253,0.6598080223426223,0
0.8200000000000001,xgbtree,10,0.19429317851550876,0.7179327773628756,0.8147157795727253,4
0.8200000000000001,xgbtree,4,0.06490893700858577,0.9545755779603495,0.7704146473668516,8
0.8200000000000001,xgbtree,9,0.15995316398330034,0.8897991490550339,0.9120082501322031,5
0.8200000000000001,xgbtree,8,0.07978356943698599,0.7299544755369425,0.7983359196223319,8
0.8200000000000001,xgbtree,7,0.0730723447492346,0.7628267013467848,0.8497392620891333,8
0.8200000000000001,xgbtree,8,0.19644890091614797,0.84546425966545935,0.9299381677992642,10
0.8200000000000001,xgbtree,5,0.058135423695202915,0.9857395795173943,0.8681125731207431,0
0.8200000000000001,xgbtree,7,0.171568664831575,0.8810829718131572,0.8296740962192416,6
0.8200000000000001,xgbtree,9,0.0437253860803321,0.9360643392661586,0.6646875809878111,0
0.8200000000000001,xgbtree,6,0.11225259903818367,0.9596138594206423,0.941558590810746,10
0.8200000000000001,xgbtree,9,0.1594272976112552,0.9229965079808607,0.6184843509458006,7
0.8200000000000001,xgbtree,9,0.1169274689350277,0.9599774731555953,0.8670929412357509,3
0.8200000000000001,xgbtree,9,0.10777195823844521,0.926402801531367,0.8279401898384094,7
0.8200000000000001,xgbtree,4,0.011133307495620103,0.7044736358104273,0.995882021356374,7
0.8200000000000001,xgbtree,10,0.01063723815837875,0.86543257990852,0.7181319996714592,2
0.8200000000000001,xgbtree,4,0.06317596004344522,0.7299986436963081,0.9619122828356922,7
0.8200000000000001,xgbtree,8,0.04112355973105877,0.7943959020543843,0.6189995956607163,10
0.8200000000000001,xgbtree,10,0.05279371826443821,0.8923847750062123,0.6838315974920988,10
0.8200000000000001,xgbtree,8,0.2721876168809831,0.8045214476296678,0.7746258290484548,8
0.8200000000000001,xgbtree,9,0.25116736987605687,0.745674322056584,0.9482271924614907,5
0.8200000000000001,xgbtree,7,0.23083190525416283,0.9191652049310506,0.9789648643694818,1
0.8200000000000001,xgbtree,5,0.28410706610651687,0.9961072406265885,0.777668237965554,8
0.8200000000000001,xgbtree,10,0.11537767579779028,0.9676335994852707,0.8421358879655599,9
0.8200000000000001,xgbtree,10,0.2116156626632437,0.9328132225433364,0.8976892780512571,8
0.8200000000000001,xgbtree,4,0.03374271521810442,0.8781493754126132,0.7987471404485404,1
0.8200000000000001,xgbtree,7,0.1959620408876799,0.9694476601434872,0.8251196024008095,1
0.8200000000000001,xgbtree,4,0.11702751935925333,0.8318279452854767,0.9540702977217734,6
0.8200000000000001,xgbtree,5,0.26835467336000873,0.8201419749530032,0.8857722906395793,8
0.8200000000000001,xgbtree,4,0.2621339108725078,0.9609244398307055,0.8395603634417057,9
0.8200000000000001,xgbtree,6,0.10644619906553997,0.920946358027868,0.6428899239748717,9
0.8200000000000001,xgbtree,6,0.1728852149657905,0.9715104089351371,0.7766858064569533,8
0.8200000000000001,xgbtree,8,0.018727261025924237,0.9668722822563722,0.7878615856170654,10
0.8200000000000001,xgbtree,4,0.11200875667389482,0.9158741192426533,0.7139697832986712,2
0.8200000000000001,xgbtree,3,0.12031563326716421,0.8763638827949762,0.9774113775230944,8
0.8200000000000001,xgbtree,3,0.17256981261540205,0.9187039636773988,0.9365975687280297,7
0.8200000000000001,xgbtree,4,0.2755725126620382,0.9189795721089468,0.9571604008786381,10
0.8200000000000001,xgbtree,7,0.28212230929173526,0.8126481875777244,0.9078462281264364,8
0.8200000000000001,xgbtree,10,0.04197340340353548,0.974641304789111,0.8779864366166293,0
0.8200000000000001,xgbtree,10,0.2121399592421949,0.8235656176460907,0.7924759120680391,7
0.8200000000000001,xgbtree,9,0.04605370159028098,0.753385111107491,0.8693842363543809,8
0.8200000000000001,xgbtree,10,0.021544992162380365,0.9799760496942327,0.6256344526074826,7
0.8200000000000001,xgbtree,9,0.07093510619131847,0.8987042513908818,0.788287200871855,5
0.8200000000000001,xgbtree,4,0.07140857541002332,0.9903701258823275,0.8740572536364197,10
0.8200000000000001,xgbtree,10,0.08278295073192565,0.8799476010492071,0.986379112303257,5
0.8200000000000001,xgbtree,3,0.04090078840730712,0.776099480711855,0.6686511843465268,6
0.8200000000000001,xgbtree,6,0.1777114551444538,0.9770851888461038,0.9407332472503185,3
0.8200000000000001,xgbtree,8,0.20696177440928296,0.89163079445716,0.9668931583873928,3
